"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU2727",2,2.306,1,4,"NS"
"OTU9919",2,1.398,1,2,"NS"
"OTU6016",1,1.442,1,2,"NS"
"OTU5547",2,4.102,2,6,"NS"
"OTU3285",11,4.246,2,7,"Generalists"
"OTU487",1,2.604,1,4,"NS"
"OTU3167",3,7.836,5,11,"Specialists"
"OTU10834",3,3.924,2,6,"NS"
"OTU5811",1,1.436,1,2,"NS"
"OTU9280",2,1.988,1,3,"NS"
"OTU4540",6,3.902,2,6,"NS"
"OTU5597",3,3.436,2,6,"NS"
"OTU2406",4,2.012,1,3,"Generalists"
"OTU334",3,2.286,1,4,"NS"
"OTU12200",3,2.236,1,4,"NS"
"OTU5661",4,2.812,1,5,"NS"
"OTU3970",2,1.43,1,2,"NS"
"OTU336",2,10.846,7,15,"Specialists"
"OTU2345",8,3.544,2,6,"Generalists"
"OTU4236",4,2.79,1,5,"NS"
"OTU5018",2,1.728,1,3,"NS"
"OTU33",1,2.792,1,5,"NS"
"OTU1359",4,22.962,17,29,"Specialists"
"OTU5480",1,6.216,3,10,"Specialists"
"OTU1265",15,22.51,17,28,"Specialists"
"OTU10350",12,9.076,5.475,13,"NS"
"OTU3848",1,3.354,2,5,"Specialists"
"OTU5934",3,2.966,1,5,"NS"
"OTU4345",3,3,1,5,"NS"
"OTU2754",5,4.586,2,7,"NS"
"OTU5548",2,8.248,5,12,"Specialists"
"OTU577",1,1.734,1,3,"NS"
"OTU8844",3,1.712,1,3,"NS"
"OTU1063",6,9.944,6,14,"NS"
"OTU4619",3,3.27,1,5,"NS"
"OTU8694",1,1.462,1,2,"NS"
"OTU4317",9,5.984,3,9,"NS"
"OTU4156",15,7.4,4.475,11,"Generalists"
"OTU2315",7,4.274,2,7,"NS"
"OTU7983",3,1.694,1,3,"NS"
"OTU10493",4,5.546,3,8.52499999999998,"NS"
"OTU11969",3,2.692,1,4,"NS"
"OTU9310",3,1.926,1,3,"NS"
"OTU3121",13,7.822,5,11.525,"Generalists"
"OTU7259",1,1.736,1,3,"NS"
"OTU911",9,10.334,7,15,"NS"
"OTU2870",3,3.496,1.475,6,"NS"
"OTU2978",17,5.67,3,9,"Generalists"
"OTU5837",1,1.41,1,2,"NS"
"OTU3710",5,2.48,1,4,"Generalists"
"OTU1008",4,5.436,3,8,"NS"
"OTU5590",3,2.614,1,4,"NS"
"OTU8572",5,2.942,1,5,"NS"
"OTU7844",3,2.092,1,4,"NS"
"OTU10973",2,1.766,1,3,"NS"
"OTU10898",1,1.434,1,2,"NS"
"OTU320",5,2.144,1,4,"Generalists"
"OTU12532",3,5.43,3,9,"NS"
"OTU5704",2,1.464,1,2,"NS"
"OTU3628",4,3.536,2,6,"NS"
"OTU1908",2,3.904,2,7,"NS"
"OTU3702",1,1.426,1,2,"NS"
"OTU4080",7,5.212,3,8,"NS"
"OTU10692",9,6.43,4,10,"NS"
"OTU4436",2,4.936,2,8,"NS"
"OTU12194",1,1.734,1,3,"NS"
"OTU105",5,4.234,2,7,"NS"
"OTU7048",2,4.276,2,7,"NS"
"OTU7796",2,1.726,1,3,"NS"
"OTU2397",1,11.998,8,17,"Specialists"
"OTU2396",6,3.434,2,5.52499999999998,"Generalists"
"OTU7939",1,1.698,1,3,"NS"
"OTU9695",8,3.922,2,6,"Generalists"
"OTU6626",1,1.71,1,3,"NS"
"OTU5395",2,3.016,1,5,"NS"
"OTU6654",1,2.762,1,4.52499999999998,"NS"
"OTU8316",3,1.936,1,3,"NS"
"OTU3754",6,5.298,3,8,"NS"
"OTU1262",3,6.652,4,10,"Specialists"
"OTU4818",3,2.17,1,4,"NS"
"OTU1239",2,2,1,3,"NS"
"OTU1370",7,16.924,12,22,"Specialists"
"OTU6456",1,4.108,2,7,"Specialists"
"OTU7145",1,1.438,1,2,"NS"
"OTU2392",7,16.258,12,22,"Specialists"
"OTU12210",3,2.786,1,5,"NS"
"OTU11648",3,2.16,1,4,"NS"
"OTU8024",10,8.782,5.475,12,"NS"
"OTU783",2,1.46,1,2,"NS"
"OTU59",9,29.008,23,35,"Specialists"
"OTU60",3,2.308,1,4,"NS"
"OTU6417",4,2.486,1,4,"NS"
"OTU12418",3,2.47,1,4,"NS"
"OTU4186",1,1.434,1,2,"NS"
"OTU3106",2,5.07,3,8,"Specialists"
"OTU9279",1,2.588,1,4,"NS"
"OTU12267",4,1.952,1,3,"Generalists"
"OTU733",2,1.726,1,3,"NS"
"OTU235",2,2.774,1,4,"NS"
"OTU3816",1,1.69,1,3,"NS"
"OTU7173",4,2.158,1,4,"NS"
"OTU1103",6,7.784,4,12,"NS"
"OTU1080",1,17.8,13.475,23,"Specialists"
"OTU2350",1,2.812,1,5,"NS"
"OTU1023",16,17.496,12,22.525,"NS"
"OTU6760",4,2.278,1,4,"NS"
"OTU6230",1,1.47,1,2,"NS"
"OTU3103",4,3.636,2,6,"NS"
"OTU18",8,4.864,3,8,"NS"
"OTU360",1,1.706,1,3,"NS"
"OTU11535",2,1.406,1,2,"NS"
"OTU1849",1,7.148,4,10.525,"Specialists"
"OTU3224",2,5.396,3,9,"Specialists"
"OTU1584",2,14.718,10,20,"Specialists"
"OTU4120",1,1.4,1,2,"NS"
"OTU7620",1,1.446,1,2,"NS"
"OTU7933",1,2.166,1,4,"NS"
"OTU537",3,2.136,1,4,"NS"
"OTU2577",2,1.462,1,2,"NS"
"OTU1660",1,11.05,7,15,"Specialists"
"OTU11332",2,1.964,1,3,"NS"
"OTU9612",2,1.45,1,2,"NS"
"OTU627",1,27.476,21,34,"Specialists"
"OTU342",2,2.78,1,5,"NS"
"OTU210",2,9.08,5.475,13,"Specialists"
"OTU4427",3,2.742,1,5,"NS"
"OTU8052",1,1.986,1,3,"NS"
"OTU5855",4,3.228,1,5.52499999999998,"NS"
"OTU254",12,20.074,15,26,"Specialists"
"OTU1871",6,3.104,1,5,"Generalists"
"OTU2534",8,8.852,5,13,"NS"
"OTU3265",2,1.758,1,3,"NS"
"OTU227",1,1.78,1,3,"NS"
"OTU566",4,2.142,1,4,"NS"
"OTU7193",4,3.944,2,6,"NS"
"OTU145",1,2.306,1,4,"NS"
"OTU11964",2,1.472,1,2,"NS"
"OTU1318",5,2.348,1,4,"Generalists"
"OTU3270",1,1.92,1,3,"NS"
"OTU9826",2,4.542,2,7,"NS"
"OTU1237",3,1.702,1,3,"NS"
"OTU6848",2,1.678,1,3,"NS"
"OTU4108",1,3.176,1,5,"NS"
"OTU2742",1,12.718,8,17,"Specialists"
"OTU147",1,1.462,1,2,"NS"
"OTU10428",6,3.55,2,6,"NS"
"OTU1296",14,18.948,14,25,"NS"
"OTU11165",2,2.668,1,4,"NS"
"OTU1800",1,3.412,1.475,6,"Specialists"
"OTU4068",3,2.1,1,4,"NS"
"OTU12458",1,1.392,1,2,"NS"
"OTU4055",2,2.608,1,4,"NS"
"OTU6571",23,6.382,4,10,"Generalists"
"OTU1140",2,18.226,13,24,"Specialists"
"OTU851",1,1.422,1,2,"NS"
"OTU8697",1,1.412,1,2,"NS"
"OTU4667",4,2.458,1,4,"NS"
"OTU9675",2,1.92,1,3,"NS"
"OTU9548",1,2.654,1,5,"NS"
"OTU1481",2,16.352,12,22,"Specialists"
"OTU4212",1,6.382,4,10,"Specialists"
"OTU6892",3,2.868,1,5,"NS"
"OTU6568",8,4.12,2,7,"Generalists"
"OTU1913",3,1.688,1,3,"NS"
"OTU4559",4,2.402,1,4,"NS"
"OTU3841",3,2.922,1,5,"NS"
"OTU6303",1,1.434,1,2,"NS"
"OTU589",2,1.722,1,3,"NS"
"OTU3388",1,7.086,4,10,"Specialists"
"OTU6634",2,1.436,1,2,"NS"
"OTU35",1,31.884,25,40,"Specialists"
"OTU4926",1,6.54,4,9,"Specialists"
"OTU4161",4,1.914,1,3,"Generalists"
"OTU2684",3,2.462,1,4,"NS"
"OTU3544",1,1.458,1,2,"NS"
"OTU817",16,13.584,9.475,18,"NS"
"OTU89",3,2.714,1,4,"NS"
"OTU4457",2,5.562,3,9,"Specialists"
"OTU5231",2,1.916,1,3,"NS"
"OTU6030",1,1.422,1,2,"NS"
"OTU6720",2,4.024,2,7,"NS"
"OTU7959",1,2.132,1,4,"NS"
"OTU1458",2,15.148,11,20,"Specialists"
"OTU5806",6,2.572,1,4,"Generalists"
"OTU6536",3,3.184,1,5.52499999999998,"NS"
"OTU5094",3,2.814,1,4,"NS"
"OTU3524",7,4.342,2,7,"NS"
"OTU1840",3,3.478,2,6,"NS"
"OTU10938",1,1.42,1,2,"NS"
"OTU10291",4,9.208,5,13.525,"Specialists"
"OTU2211",1,9.636,6,13,"Specialists"
"OTU4693",2,6.328,3,10,"Specialists"
"OTU2945",10,10.228,7,14,"NS"
"OTU2107",1,10.118,6,14,"Specialists"
"OTU2450",10,6.338,4,10,"NS"
"OTU6875",2,1.714,1,3,"NS"
"OTU234",1,1.99,1,3,"NS"
"OTU460",2,1.966,1,3,"NS"
"OTU3657",6,4.884,2.475,8,"NS"
"OTU8813",2,4.536,2,7,"NS"
"OTU9815",1,1.43,1,2,"NS"
"OTU4124",3,2.334,1,4,"NS"
"OTU9166",1,1.432,1,2,"NS"
"OTU3271",6,3.304,2,5.52499999999998,"Generalists"
"OTU6730",1,1.44,1,2,"NS"
"OTU1028",7,2.716,1,5,"Generalists"
"OTU1753",2,1.928,1,3,"NS"
"OTU4808",1,4.368,2,7,"Specialists"
"OTU10439",1,1.736,1,3,"NS"
"OTU5428",1,4.024,2,6,"Specialists"
"OTU2640",1,1.698,1,3,"NS"
"OTU250",2,27.702,21,34,"Specialists"
"OTU4516",2,3.266,1,5,"NS"
"OTU5222",1,1.99,1,3,"NS"
"OTU5611",4,3.374,2,6,"NS"
"OTU4468",7,2.922,1,5,"Generalists"
"OTU316",1,1.438,1,2,"NS"
"OTU5608",1,4.34,2,7,"Specialists"
"OTU10031",3,2.168,1,4,"NS"
"OTU6595",1,2.336,1,4,"NS"
"OTU581",1,14.534,10,20,"Specialists"
"OTU7072",2,1.71,1,3,"NS"
"OTU10862",1,2.172,1,4,"NS"
"OTU1723",4,3.166,1,5,"NS"
"OTU2741",11,9.282,5,13,"NS"
"OTU7081",4,3.126,2,5,"NS"
"OTU3543",5,7.576,4,11,"NS"
"OTU3995",3,3.544,2,6,"NS"
"OTU3249",3,6.334,4,10,"Specialists"
"OTU5681",1,3.4,1.475,6,"Specialists"
"OTU2813",1,9.816,6,14,"Specialists"
"OTU2830",1,2.784,1,5,"NS"
"OTU4284",20,6.828,4,10,"Generalists"
"OTU5338",2,2.706,1,5,"NS"
"OTU6399",2,2.404,1,4,"NS"
"OTU10563",2,1.768,1,3,"NS"
"OTU4914",3,2.27,1,4,"NS"
"OTU1947",1,2.714,1,4,"NS"
"OTU1991",1,2.098,1,4,"NS"
"OTU6018",2,2.488,1,4,"NS"
"OTU5095",2,1.73,1,3,"NS"
"OTU9573",3,1.718,1,3,"NS"
"OTU1307",1,1.768,1,3,"NS"
"OTU1752",2,19.316,14,25,"Specialists"
"OTU10615",2,1.442,1,2,"NS"
"OTU1169",16,9.532,6,13,"Generalists"
"OTU2119",1,4.204,2,7,"Specialists"
"OTU3310",6,6.738,4,10,"NS"
"OTU2928",1,1.718,1,3,"NS"
"OTU3379",4,3.608,2,6,"NS"
"OTU12185",2,1.714,1,3,"NS"
"OTU2906",1,6.566,4,10,"Specialists"
"OTU925",4,9.704,6,13,"Specialists"
"OTU7258",1,1.73,1,3,"NS"
"OTU2240",2,2.722,1,5,"NS"
"OTU6083",1,2.298,1,4,"NS"
"OTU2217",2,1.75,1,3,"NS"
"OTU12967",4,3.832,2,6,"NS"
"OTU2694",2,1.416,1,2,"NS"
"OTU2862",1,10.036,6,14,"Specialists"
"OTU881",1,1.71,1,3,"NS"
"OTU6096",1,1.768,1,3,"NS"
"OTU7450",3,2.428,1,4,"NS"
"OTU11429",1,1.948,1,3,"NS"
"OTU1482",5,4.182,2,6,"NS"
"OTU3294",1,5.194,3,8,"Specialists"
"OTU3058",1,2.684,1,5,"NS"
"OTU9207",2,2.718,1,5,"NS"
"OTU3366",3,2.872,1,5,"NS"
"OTU413",4,6.86,4,10,"NS"
"OTU5582",3,3.134,1,5,"NS"
"OTU6593",6,2.926,1,5,"Generalists"
"OTU3828",3,1.936,1,3,"NS"
"OTU9827",1,1.436,1,2,"NS"
"OTU9713",2,1.45,1,2,"NS"
"OTU3750",2,1.408,1,2,"NS"
"OTU4375",2,2.468,1,4,"NS"
"OTU11162",8,5.306,3,8,"NS"
"OTU4141",3,4.248,2,7,"NS"
"OTU2631",2,2.144,1,4,"NS"
"OTU5872",2,2,1,3,"NS"
"OTU8879",6,5.556,3,9,"NS"
"OTU3929",1,4.82,3,8,"Specialists"
"OTU3203",3,13.092,9,18,"Specialists"
"OTU6904",1,2.372,1,4,"NS"
"OTU4683",10,5.094,3,8,"Generalists"
"OTU4524",1,4.204,2,7,"Specialists"
"OTU4717",3,2.162,1,4,"NS"
"OTU4453",3,1.674,1,3,"NS"
"OTU6143",1,2.54,1,4,"NS"
"OTU313",3,2.43,1,4,"NS"
"OTU4160",2,1.484,1,2,"NS"
"OTU4232",1,1.422,1,2,"NS"
"OTU4393",8,3.582,2,6,"Generalists"
"OTU1317",4,23.634,18,29.525,"Specialists"
"OTU387",3,1.926,1,3,"NS"
"OTU3956",2,2.17,1,4,"NS"
"OTU3835",9,9.182,6,13,"NS"
"OTU6198",1,2.656,1,4,"NS"
"OTU5102",1,1.974,1,3,"NS"
"OTU9365",2,1.434,1,2,"NS"
"OTU8842",6,3.118,1,5,"Generalists"
"OTU2254",2,9.796,6,14,"Specialists"
"OTU1420",2,20.252,15,26,"Specialists"
"OTU3658",3,3.566,2,6,"NS"
"OTU1592",4,17.202,12,23,"Specialists"
"OTU5563",1,4.438,2,7,"Specialists"
"OTU411",4,24.134,18,31,"Specialists"
"OTU7630",16,15.438,10,21,"NS"
"OTU988",3,4.228,2,7,"NS"
"OTU10126",1,2.494,1,4,"NS"
"OTU8213",2,1.998,1,3,"NS"
"OTU11320",1,1.738,1,3,"NS"
"OTU1336",3,3.758,2,6,"NS"
"OTU9666",3,1.954,1,3,"NS"
"OTU2876",4,2.55,1,4,"NS"
"OTU1516",16,6.616,3,10,"Generalists"
"OTU6702",2,4.68,2,7,"NS"
"OTU9621",1,2.136,1,4,"NS"
"OTU7356",2,1.448,1,2,"NS"
"OTU9069",1,1.414,1,2,"NS"
"OTU3410",3,14.374,10,19,"Specialists"
"OTU5113",1,3.196,1,5,"NS"
"OTU7527",1,1.744,1,3,"NS"
"OTU5892",2,1.422,1,2,"NS"
"OTU215",3,2.632,1,4.52499999999998,"NS"
"OTU4437",3,3.84,2,6,"NS"
"OTU5221",2,1.736,1,3,"NS"
"OTU1630",1,2.1,1,3.52499999999998,"NS"
"OTU1518",2,3.528,2,6,"NS"
"OTU3957",2,6.292,4,10,"Specialists"
"OTU5334",1,1.752,1,3,"NS"
"OTU2420",6,10.2,7,14,"Specialists"
"OTU3263",8,8.17,5,12,"NS"
"OTU6401",1,2.942,1,5,"NS"
"OTU6911",2,1.736,1,3,"NS"
"OTU461",8,8.292,5,12,"NS"
"OTU6126",3,2.732,1,5,"NS"
"OTU2622",1,3.024,1,5,"NS"
"OTU85",9,5.434,3,8,"Generalists"
"OTU4514",15,6.902,4,10,"Generalists"
"OTU9593",7,6.09,3,9,"NS"
"OTU8064",2,2.166,1,4,"NS"
"OTU3448",3,2.528,1,4,"NS"
"OTU4868",4,4.014,2,6.52499999999998,"NS"
"OTU10123",6,2.746,1,4,"Generalists"
"OTU6499",2,2.008,1,3,"NS"
"OTU6726",2,1.732,1,3,"NS"
"OTU1276",7,17.822,13,23,"Specialists"
"OTU269",4,2.142,1,4,"NS"
"OTU616",1,4.876,3,7,"Specialists"
"OTU2780",1,1.474,1,2,"NS"
"OTU681",2,1.966,1,3,"NS"
"OTU275",3,26.16,20,32,"Specialists"
"OTU2643",4,3.706,2,6,"NS"
"OTU2365",3,9.09,6,13,"Specialists"
"OTU9617",1,14.26,9.475,20,"Specialists"
"OTU740",3,17.46,12,23,"Specialists"
"OTU1613",7,9.048,5,13,"NS"
"OTU2323",5,4.27,2,7,"NS"
"OTU4405",2,1.764,1,3,"NS"
"OTU3942",2,6.83,4,10,"Specialists"
"OTU2807",1,7.822,4,11,"Specialists"
"OTU12866",1,1.704,1,3,"NS"
"OTU7311",2,2.414,1,4,"NS"
"OTU12869",1,2.328,1,4,"NS"
"OTU284",1,2.108,1,3,"NS"
"OTU3797",5,5.636,3,9,"NS"
"OTU4268",3,2.704,1,5,"NS"
"OTU2095",19,11.164,7,15,"Generalists"
"OTU392",1,1.436,1,2,"NS"
"OTU4633",12,4.426,2,7,"Generalists"
"OTU4838",2,1.448,1,2,"NS"
"OTU11309",3,2.75,1,5,"NS"
"OTU759",2,1.756,1,3,"NS"
"OTU5586",1,2.148,1,4,"NS"
"OTU1181",3,12.034,8,17,"Specialists"
"OTU8039",1,1.442,1,2,"NS"
"OTU12484",3,2.49,1,4,"NS"
"OTU7496",2,1.71,1,3,"NS"
"OTU8547",6,7.088,4,11,"NS"
"OTU8040",13,11.968,8,17,"NS"
"OTU10596",1,1.456,1,2,"NS"
"OTU9820",2,1.396,1,2,"NS"
"OTU12662",3,1.982,1,3,"NS"
"OTU12606",2,1.424,1,2,"NS"
"OTU6794",1,1.432,1,2,"NS"
"OTU6298",1,1.986,1,3,"NS"
"OTU9598",2,1.43,1,2,"NS"
"OTU5470",1,3.174,1.475,5,"Specialists"
"OTU1129",9,21.586,16,27,"Specialists"
"OTU4714",2,4.082,2,7,"NS"
"OTU6249",2,2.122,1,4,"NS"
"OTU4642",3,3.236,1,5.52499999999998,"NS"
"OTU5448",4,3.078,1,5,"NS"
"OTU7916",5,3.254,1.475,5,"NS"
"OTU5903",1,1.966,1,3,"NS"
"OTU2770",2,6.432,3,9.52499999999998,"Specialists"
"OTU5155",1,2.708,1,4,"NS"
"OTU574",7,33.32,27,40,"Specialists"
"OTU2091",6,5.314,3,8,"NS"
"OTU5623",4,1.97,1,3,"Generalists"
"OTU370",17,26.962,21,33,"Specialists"
"OTU1293",1,2.186,1,4,"NS"
"OTU6371",1,1.448,1,2,"NS"
"OTU5617",4,3,1,5,"NS"
"OTU2286",1,2.43,1,4,"NS"
"OTU9549",2,1.456,1,2,"NS"
"OTU8063",2,1.722,1,3,"NS"
"OTU2608",13,11.298,7,16,"NS"
"OTU5083",1,3.578,2,6,"Specialists"
"OTU5504",4,2.934,1,5,"NS"
"OTU2718",3,10.588,7,15,"Specialists"
"OTU421",2,2.494,1,4,"NS"
"OTU3801",4,4.648,2,7.52499999999998,"NS"
"OTU4271",6,2.546,1,4,"Generalists"
"OTU10590",2,2.104,1,4,"NS"
"OTU10907",3,2.314,1,4,"NS"
"OTU7325",2,1.42,1,2,"NS"
"OTU5534",2,1.964,1,3,"NS"
"OTU603",9,8.536,5,12.525,"NS"
"OTU6386",4,2.01,1,3,"Generalists"
"OTU4932",2,4.2,2,7,"NS"
"OTU12074",2,1.986,1,3,"NS"
"OTU5356",1,4.298,2,7,"Specialists"
"OTU8968",2,1.416,1,2,"NS"
"OTU6362",4,4.086,2,6,"NS"
"OTU1761",7,12.474,8,17,"Specialists"
"OTU12943",4,3.252,1,5,"NS"
"OTU1598",2,1.388,1,2,"NS"
"OTU5234",4,3.502,1,5.52499999999998,"NS"
"OTU10712",2,3.772,2,6,"NS"
"OTU1062",2,1.7,1,3,"NS"
"OTU6247",1,1.402,1,2,"NS"
"OTU1285",1,1.404,1,2,"NS"
"OTU3367",2,4.604,2,7,"NS"
"OTU2900",3,10.154,6,14,"Specialists"
"OTU3650",6,5.056,3,8,"NS"
"OTU228",1,2.462,1,4,"NS"
"OTU1150",3,17.87,12,24,"Specialists"
"OTU431",17,32.912,26.475,39.525,"Specialists"
"OTU3864",1,5.202,3,8,"Specialists"
"OTU5344",2,1.416,1,2,"NS"
"OTU1141",3,7.592,5,11,"Specialists"
"OTU4443",1,2.678,1,5,"NS"
"OTU3814",1,7.836,5,11,"Specialists"
"OTU943",1,20.716,15,26,"Specialists"
"OTU3292",8,6.106,3.475,9,"NS"
"OTU2859",6,6.852,4,10,"NS"
"OTU9444",1,1.738,1,3,"NS"
"OTU965",1,2.494,1,4,"NS"
"OTU7592",1,1.736,1,3,"NS"
"OTU10081",2,1.748,1,3,"NS"
"OTU5214",4,1.952,1,3,"Generalists"
"OTU4541",4,2.444,1,4,"NS"
"OTU9019",6,2.916,1,5,"Generalists"
"OTU3528",2,2.36,1,4,"NS"
"OTU7813",4,1.966,1,3,"Generalists"
"OTU1590",2,1.42,1,2,"NS"
"OTU639",1,2.168,1,4,"NS"
"OTU1161",1,2.486,1,4,"NS"
"OTU9344",1,2.35,1,4,"NS"
"OTU4121",2,1.732,1,3,"NS"
"OTU7486",1,2.06,1,3.52499999999998,"NS"
"OTU8883",2,2.502,1,4,"NS"
"OTU2115",3,3.712,2,6,"NS"
"OTU9789",1,1.682,1,3,"NS"
"OTU10498",3,4.042,2,7,"NS"
"OTU9618",1,1.432,1,2,"NS"
"OTU193",1,6.714,4,10,"Specialists"
"OTU968",4,3.998,2,7,"NS"
"OTU3425",2,7.924,5,12,"Specialists"
"OTU9196",1,1.454,1,2,"NS"
"OTU3368",1,1.438,1,2,"NS"
"OTU4432",1,1.466,1,2,"NS"
"OTU811",2,3.122,2,5,"NS"
"OTU5482",3,1.968,1,3,"NS"
"OTU8752",2,1.404,1,2,"NS"
"OTU7019",3,2.64,1,4,"NS"
"OTU270",3,2.92,1,5,"NS"
"OTU8931",1,1.74,1,3,"NS"
"OTU2390",1,1.452,1,2,"NS"
"OTU3168",1,1.44,1,2,"NS"
"OTU10088",1,1.404,1,2,"NS"
"OTU5476",1,2.594,1,4,"NS"
"OTU493",1,1.394,1,2,"NS"
"OTU6673",2,1.708,1,3,"NS"
"OTU6250",1,1.422,1,2,"NS"
"OTU37",1,2.642,1,4,"NS"
"OTU8104",1,1.382,1,2,"NS"
"OTU8001",1,1.742,1,3,"NS"
"OTU5017",1,1.724,1,3,"NS"
"OTU5465",1,1.414,1,2,"NS"
"OTU5394",1,1.984,1,3,"NS"
"OTU12004",1,1.432,1,2,"NS"
"OTU12997",1,1.458,1,2,"NS"
"OTU13106",2,1.93,1,3,"NS"
"OTU4439",1,4.39,2,7,"Specialists"
"OTU7612",1,2.738,1,5,"NS"
"OTU4592",1,1.488,1,2,"NS"
"OTU7040",1,1.98,1,3,"NS"
"OTU4673",4,1.956,1,3,"Generalists"
"OTU745",1,1.438,1,2,"NS"
"OTU3393",2,4.942,3,8,"Specialists"
"OTU8792",1,1.454,1,2,"NS"
"OTU6715",1,1.938,1,3,"NS"
"OTU1712",1,1.436,1,2,"NS"
"OTU578",3,14.448,10,19.525,"Specialists"
"OTU12139",2,1.732,1,3,"NS"
"OTU5176",3,4.012,2,7,"NS"
"OTU2943",1,10.134,7,14,"Specialists"
"OTU9951",1,1.432,1,2,"NS"
"OTU4479",9,3.772,2,6,"Generalists"
"OTU2597",1,2.46,1,4,"NS"
"OTU2758",1,4.418,2,7,"Specialists"
"OTU496",1,1.696,1,3,"NS"
"OTU12512",1,6.602,4,10,"Specialists"
"OTU3719",1,1.744,1,3,"NS"
"OTU1831",1,1.43,1,2,"NS"
"OTU9006",1,1.928,1,3,"NS"
"OTU7791",6,4.404,2,7,"NS"
"OTU1316",6,16.694,12,22,"Specialists"
"OTU4996",10,4.24,2,7,"Generalists"
"OTU9418",3,1.874,1,3,"NS"
"OTU8038",2,1.43,1,2,"NS"
"OTU4789",3,1.73,1,3,"NS"
"OTU6727",1,2.358,1,4,"NS"
"OTU10313",1,1.388,1,2,"NS"
"OTU12245",1,1.436,1,2,"NS"
"OTU2649",1,1.72,1,3,"NS"
"OTU11760",8,3.02,1,5,"Generalists"
"OTU764",2,22.766,17,29,"Specialists"
"OTU797",2,1.738,1,3,"NS"
"OTU11954",3,2.41,1,4,"NS"
"OTU12214",3,1.73,1,3,"NS"
"OTU6695",1,2.19,1,4,"NS"
"OTU3375",1,1.422,1,2,"NS"
"OTU63",1,1.432,1,2,"NS"
"OTU7220",1,2.278,1,4,"NS"
"OTU11012",2,2.336,1,4,"NS"
"OTU291",1,3.624,2,6,"Specialists"
"OTU1716",3,6.69,4,10,"Specialists"
"OTU12075",1,15.952,11,21,"Specialists"
"OTU5852",1,7.64,4,11,"Specialists"
"OTU1261",1,1.408,1,2,"NS"
"OTU1343",4,14.19,10,19,"Specialists"
"OTU2856",1,8.186,5,12,"Specialists"
"OTU1069",4,11.728,8,17,"Specialists"
"OTU5118",6,4.114,2,7,"NS"
"OTU1813",2,17.418,12.475,22,"Specialists"
"OTU4463",1,2.78,1,5,"NS"
"OTU1124",2,18.256,13,24,"Specialists"
"OTU4270",2,4.826,3,7.52499999999998,"Specialists"
"OTU1227",2,4.438,2,7,"NS"
"OTU1682",1,23.558,18,30,"Specialists"
"OTU3335",8,7.14,4,10,"NS"
"OTU999",20,19.642,14,25,"NS"
"OTU2444",1,12.296,8,17,"Specialists"
"OTU2663",1,1.438,1,2,"NS"
"OTU1796",1,14.62,10,19,"Specialists"
"OTU2903",1,4.508,2,7,"Specialists"
"OTU10990",1,27.7,22,34,"Specialists"
"OTU4718",4,4.972,3,8,"NS"
"OTU1625",1,15.112,10,20,"Specialists"
"OTU2383",4,10.194,6,15,"Specialists"
"OTU1346",1,17.272,12,23,"Specialists"
"OTU3252",1,8.442,5,12,"Specialists"
"OTU1122",5,10.838,7,15.525,"Specialists"
"OTU8396",9,10.54,7,15,"NS"
"OTU1738",1,1.444,1,2,"NS"
"OTU2834",3,18.848,14,25,"Specialists"
"OTU4615",5,2.314,1,4,"Generalists"
"OTU1638",1,15.516,11,21,"Specialists"
"OTU6226",4,14.034,9,19,"Specialists"
"OTU11008",1,9.382,6,13,"Specialists"
"OTU5596",1,1.926,1,3,"NS"
"OTU2572",1,7.076,4,11,"Specialists"
"OTU806",3,20.478,15,26,"Specialists"
"OTU2191",1,13.608,9,18,"Specialists"
"OTU3917",7,7.926,5,11,"NS"
"OTU2198",3,19.048,14,25,"Specialists"
"OTU5691",1,26.486,21,33,"Specialists"
"OTU3806",1,9.322,6,13,"Specialists"
"OTU1751",1,19.07,13,25,"Specialists"
"OTU514",2,6.492,3.475,10,"Specialists"
"OTU2081",16,11.732,8,15.525,"Generalists"
"OTU8012",4,3.196,1,5,"NS"
"OTU1230",3,24.272,18.475,30,"Specialists"
"OTU9952",2,2.168,1,4,"NS"
"OTU4305",6,4.908,3,8,"NS"
"OTU2373",5,7.176,4,10,"NS"
"OTU2823",6,5.636,3,8.52499999999998,"NS"
"OTU1539",1,16.558,12,21,"Specialists"
