"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU7865",3,2.146,1,4,"NS"
"OTU645",1,1.752,1,3,"NS"
"OTU12816",1,2.214,1,4,"NS"
"OTU10809",1,1.746,1,3,"NS"
"OTU141",5,2.332,1,4,"Generalists"
"OTU4985",5,2.652,1,4,"Generalists"
"OTU1219",1,18.63,13,23.525,"Specialists"
"OTU8019",1,3.696,2,6,"Specialists"
"OTU3140",7,7.992,5,12,"NS"
"OTU6616",1,1.428,1,2,"NS"
"OTU2313",3,19.584,14,25,"Specialists"
"OTU11720",2,1.436,1,2,"NS"
"OTU5996",3,1.988,1,3,"NS"
"OTU5255",1,4.98,2.475,8,"Specialists"
"OTU9615",1,1.44,1,2,"NS"
"OTU3023",1,1.948,1,3.52499999999998,"NS"
"OTU8328",2,2.148,1,3,"NS"
"OTU9107",4,4.32,2,7,"NS"
"OTU2195",1,1.43,1,2,"NS"
"OTU6452",4,4.234,2,6.52499999999998,"NS"
"OTU9871",1,2.356,1,4,"NS"
"OTU7940",2,2.598,1,4,"NS"
"OTU7552",2,1.422,1,2,"NS"
"OTU2033",6,13.604,9,18,"Specialists"
"OTU3464",3,5.502,3,9,"NS"
"OTU2503",4,8.052,5,12,"Specialists"
"OTU1109",12,20.46,15,26,"Specialists"
"OTU2861",4,13.762,9,18,"Specialists"
"OTU2135",6,14.134,10,19,"Specialists"
"OTU3343",3,2.4,1,4,"NS"
"OTU5828",5,3.05,1,5,"NS"
"OTU4527",4,5.722,3,9,"NS"
"OTU9048",1,2.142,1,4,"NS"
"OTU7966",2,2.104,1,4,"NS"
"OTU286",7,3.342,2,5,"Generalists"
"OTU4780",7,3.944,2,7,"NS"
"OTU635",2,2.158,1,4,"NS"
"OTU11830",3,2.26,1,4,"NS"
"OTU619",3,2.932,1,5,"NS"
"OTU57",2,1.46,1,2,"NS"
"OTU9024",2,1.956,1,3,"NS"
"OTU2161",2,1.396,1,2,"NS"
"OTU204",8,44.872,38,52.525,"Specialists"
"OTU13114",1,3.038,1,5,"NS"
"OTU12938",1,2.896,1,5,"NS"
"OTU4293",3,4.37,2,7,"NS"
"OTU1433",1,2.49,1,4,"NS"
"OTU8191",1,2.638,1,4,"NS"
"OTU5072",2,2.092,1,3,"NS"
"OTU1233",5,2.312,1,4,"Generalists"
"OTU13007",4,2.728,1,5,"NS"
"OTU230",3,3.252,2,5,"NS"
"OTU4747",1,1.95,1,3,"NS"
"OTU7007",2,1.438,1,2,"NS"
"OTU3948",2,2.82,1,5,"NS"
"OTU10671",1,1.458,1,2,"NS"
"OTU3503",6,6.268,3,9.52499999999998,"NS"
"OTU1579",9,10.852,7,15,"NS"
"OTU1691",6,12.694,8,17,"Specialists"
"OTU4316",2,6.346,3,9,"Specialists"
"OTU3700",3,4.862,3,8,"NS"
"OTU473",4,2.454,1,4,"NS"
"OTU4051",5,5.008,2,8,"NS"
"OTU5949",5,5.358,3,8,"NS"
"OTU4898",5,5.32,3,8,"NS"
"OTU9203",5,2.128,1,4,"Generalists"
"OTU6162",1,3.07,1,5,"NS"
"OTU6430",4,1.948,1,3,"Generalists"
"OTU7227",3,1.968,1,3,"NS"
"OTU4771",1,1.452,1,2,"NS"
"OTU5754",6,3.122,1,5,"Generalists"
"OTU4608",2,1.748,1,3,"NS"
"OTU9406",2,2.958,1,5,"NS"
"OTU9212",2,1.742,1,3,"NS"
"OTU278",4,2.322,1,4,"NS"
"OTU6202",1,3.476,2,6,"Specialists"
"OTU13002",2,1.448,1,2,"NS"
"OTU7802",2,1.986,1,3,"NS"
"OTU3093",4,6.404,3.475,9.52499999999998,"NS"
"OTU2837",2,1.446,1,2,"NS"
"OTU836",3,25.794,20,31.525,"Specialists"
"OTU8403",3,2.116,1,4,"NS"
"OTU4734",1,4.292,2,6,"Specialists"
"OTU7671",3,2.486,1,4,"NS"
"OTU8179",3,2.844,1,5,"NS"
"OTU11938",1,1.462,1,2,"NS"
"OTU7232",1,2.43,1,4,"NS"
"OTU4610",4,3.414,2,5,"NS"
"OTU2729",7,10.346,7,15,"NS"
"OTU769",2,1.974,1,3,"NS"
"OTU6974",2,1.702,1,3,"NS"
"OTU10117",3,1.75,1,3,"NS"
"OTU9739",2,1.454,1,2,"NS"
"OTU6071",6,3.716,2,6,"NS"
"OTU4216",4,3.522,2,6,"NS"
"OTU12534",2,1.39,1,2,"NS"
"OTU5473",1,3.452,2,6,"Specialists"
"OTU9143",1,1.698,1,3,"NS"
"OTU1202",1,1.408,1,2,"NS"
"OTU13112",1,3.164,1,5,"NS"
"OTU5490",5,4.26,2,7,"NS"
"OTU1014",1,1.426,1,2,"NS"
"OTU7763",1,4.518,2,7,"Specialists"
"OTU8201",2,1.426,1,2,"NS"
"OTU8221",1,1.716,1,3,"NS"
"OTU1920",1,2.568,1,4,"NS"
"OTU860",1,1.662,1,3,"NS"
"OTU7091",1,2.35,1,4,"NS"
"OTU388",2,1.666,1,3,"NS"
"OTU2073",3,1.688,1,3,"NS"
"OTU5105",2,1.454,1,2,"NS"
"OTU5056",5,3.028,1,5,"NS"
"OTU1733",7,5.214,3,8,"NS"
"OTU6081",1,2.902,1,5,"NS"
"OTU3090",4,7.282,4,11,"NS"
"OTU1389",1,1.704,1,3,"NS"
"OTU11972",1,2.166,1,4,"NS"
"OTU6639",1,2.934,1,5,"NS"
"OTU13045",2,1.734,1,3,"NS"
"OTU9636",2,1.928,1,3,"NS"
"OTU11115",2,1.682,1,3,"NS"
"OTU7923",1,2.644,1,5,"NS"
"OTU5720",1,1.748,1,3,"NS"
"OTU1648",1,4.112,2,7,"Specialists"
"OTU7606",1,1.422,1,2,"NS"
"OTU1639",2,4.93,3,8,"Specialists"
"OTU8036",2,1.45,1,2,"NS"
"OTU9105",4,3.372,2,5.52499999999998,"NS"
"OTU4515",1,3.854,2,6,"Specialists"
"OTU5677",4,3.894,2,6.52499999999998,"NS"
"OTU10828",2,2.256,1,4,"NS"
"OTU3156",1,1.426,1,2,"NS"
"OTU11576",2,1.442,1,2,"NS"
"OTU6416",1,2.452,1,4,"NS"
"OTU3209",5,4.724,2,8,"NS"
"OTU9577",1,1.434,1,2,"NS"
"OTU7464",2,1.44,1,2,"NS"
"OTU2919",3,1.734,1,3,"NS"
"OTU1720",3,4.328,2,7,"NS"
"OTU6153",3,1.74,1,3,"NS"
"OTU7518",1,2.558,1,4,"NS"
"OTU2960",1,1.404,1,2,"NS"
"OTU6793",5,3.328,1.475,5,"NS"
"OTU8668",1,2.31,1,4,"NS"
"OTU675",2,2.19,1,4,"NS"
"OTU1052",1,9.256,6,13,"Specialists"
"OTU1747",2,13.388,9,18,"Specialists"
"OTU4034",2,5.964,3,9,"Specialists"
"OTU6436",2,2.116,1,4,"NS"
"OTU315",3,15.868,11,21,"Specialists"
"OTU8071",1,1.97,1,3,"NS"
"OTU1443",3,3.428,2,5,"NS"
"OTU3130",9,8.126,5,12,"NS"
"OTU3922",4,4.666,2,7,"NS"
"OTU7412",1,1.736,1,3,"NS"
"OTU2619",1,2.094,1,4,"NS"
"OTU10984",1,2.32,1,4,"NS"
"OTU9552",1,1.462,1,2,"NS"
"OTU3200",4,9.504,6,13,"Specialists"
"OTU1128",2,2.126,1,4,"NS"
"OTU5058",9,5.614,3,8,"Generalists"
"OTU5290",2,1.426,1,2,"NS"
"OTU3264",9,6.41,4,10,"NS"
"OTU10681",3,2.31,1,4,"NS"
"OTU3369",3,4.072,2,6,"NS"
"OTU2732",1,2.116,1,4,"NS"
"OTU328",1,1.714,1,3,"NS"
"OTU8058",1,15.668,11,21,"Specialists"
"OTU1297",3,8.01,5,12,"Specialists"
"OTU3173",1,8.448,5,12,"Specialists"
"OTU10386",1,1.754,1,3,"NS"
"OTU6259",1,2.96,1,5,"NS"
"OTU7122",1,3.192,1.475,5,"Specialists"
"OTU835",2,1.938,1,3,"NS"
"OTU2726",4,4.532,2,7,"NS"
"OTU1268",2,3.084,1,5,"NS"
"OTU5436",4,2.608,1,4,"NS"
"OTU7952",1,1.466,1,2,"NS"
"OTU5752",3,1.716,1,3,"NS"
"OTU3559",2,6.22,3,9,"Specialists"
"OTU540",1,10.418,7,15,"Specialists"
"OTU3230",1,4.144,2,7,"Specialists"
"OTU3380",1,3.79,2,6,"Specialists"
"OTU10762",1,2.172,1,4,"NS"
"OTU8232",2,2.272,1,4,"NS"
"OTU6906",2,2.342,1,4,"NS"
"OTU563",1,1.45,1,2,"NS"
"OTU3678",1,6.61,4,10,"Specialists"
"OTU3585",2,7.506,4,11,"Specialists"
"OTU7209",2,2.448,1,4,"NS"
"OTU5911",1,1.764,1,3,"NS"
"OTU10321",1,1.434,1,2,"NS"
"OTU754",3,20.532,15,26,"Specialists"
"OTU1710",4,13.424,9,18,"Specialists"
"OTU9201",2,1.786,1,3,"NS"
"OTU4245",1,1.446,1,2,"NS"
"OTU785",1,1.748,1,3,"NS"
"OTU6151",1,2.896,1,5,"NS"
"OTU7489",2,3.75,2,6,"NS"
"OTU211",4,4.058,2,6,"NS"
"OTU6787",2,1.418,1,2,"NS"
"OTU5333",2,1.92,1,3,"NS"
"OTU3539",3,2.142,1,4,"NS"
"OTU6460",1,1.44,1,2,"NS"
"OTU4903",2,1.984,1,3,"NS"
"OTU1024",3,20.226,15,26,"Specialists"
"OTU7215",1,3.592,2,6,"Specialists"
"OTU982",2,1.434,1,2,"NS"
"OTU4906",1,4.258,2,7,"Specialists"
"OTU6767",1,2.892,1,5,"NS"
"OTU1171",2,1.738,1,3,"NS"
"OTU9128",1,2.58,1,4,"NS"
"OTU2879",2,1.774,1,3,"NS"
"OTU5584",2,1.766,1,3,"NS"
"OTU8194",2,2.138,1,4,"NS"
"OTU3039",1,1.416,1,2,"NS"
"OTU2136",1,1.444,1,2,"NS"
"OTU7177",1,2.552,1,4,"NS"
"OTU8079",2,3.114,1,5,"NS"
"OTU11185",1,1.732,1,3,"NS"
"OTU9118",1,1.742,1,3,"NS"
"OTU6562",1,3.05,1,5,"NS"
"OTU4807",3,5.914,3,10,"NS"
"OTU8089",1,2.468,1,4,"NS"
"OTU9737",1,1.72,1,3,"NS"
"OTU634",1,1.43,1,2,"NS"
"OTU1125",1,18.91,14,24.525,"Specialists"
"OTU9987",1,1.422,1,2,"NS"
"OTU10705",1,2.27,1,4,"NS"
"OTU12113",6,2.43,1,4,"Generalists"
"OTU2838",1,5.892,3,9,"Specialists"
"OTU4570",1,3.052,1,5,"NS"
"OTU6076",2,1.706,1,3,"NS"
"OTU2667",1,8.43,5,12,"Specialists"
"OTU647",1,1.974,1,3,"NS"
"OTU4614",7,3.24,1,5,"Generalists"
"OTU6692",1,3.41,2,6,"Specialists"
"OTU4451",1,3.572,2,6,"Specialists"
"OTU4324",1,2.918,1,5,"NS"
"OTU7321",2,2.502,1,4,"NS"
"OTU8422",1,2.162,1,4,"NS"
"OTU807",2,1.974,1,3,"NS"
"OTU8958",4,2.832,1,5,"NS"
"OTU5462",2,3.898,2,6,"NS"
"OTU7794",1,3.45,1.475,5,"Specialists"
"OTU1234",1,1.718,1,3,"NS"
"OTU1821",1,16.118,11,21,"Specialists"
"OTU901",2,1.97,1,3,"NS"
"OTU1842",1,1.46,1,2,"NS"
"OTU2431",4,6.884,4,10,"NS"
"OTU1188",1,15.84,11,20.525,"Specialists"
"OTU5309",4,2.968,1,5,"NS"
"OTU5741",1,1.412,1,2,"NS"
"OTU3269",1,3.036,1,5,"NS"
"OTU404",1,3.316,1.475,6,"Specialists"
"OTU8482",2,1.426,1,2,"NS"
"OTU5273",2,4.872,2,8,"NS"
"OTU6035",1,1.736,1,3,"NS"
"OTU6722",1,2.916,1,5,"NS"
"OTU4301",1,4.04,2,7,"Specialists"
"OTU8302",2,1.758,1,3,"NS"
"OTU1729",1,2.13,1,4,"NS"
"OTU2533",1,10.826,7,15,"Specialists"
"OTU2293",1,10.922,7,15,"Specialists"
"OTU614",3,2.676,1,4,"NS"
"OTU3303",2,7.68,5,11,"Specialists"
"OTU8905",3,1.922,1,3,"NS"
"OTU11322",4,1.998,1,3,"Generalists"
"OTU8388",3,1.972,1,3,"NS"
"OTU5669",1,3.95,2,6,"Specialists"
"OTU3373",2,6.252,3,9,"Specialists"
"OTU10569",3,2.616,1,4,"NS"
"OTU11247",5,3.996,2,6,"NS"
"OTU2889",1,3.334,1,5.52499999999998,"NS"
"OTU6558",1,1.392,1,2,"NS"
"OTU5156",2,5.514,3,8.52499999999998,"Specialists"
"OTU7211",1,1.42,1,2,"NS"
"OTU7079",2,1.418,1,2,"NS"
"OTU1846",4,14.072,9.475,19,"Specialists"
"OTU2153",1,1.436,1,2,"NS"
"OTU1744",3,6.066,3,9,"NS"
"OTU5507",2,3.012,1,5,"NS"
"OTU10458",2,1.402,1,2,"NS"
"OTU4295",1,8.174,5,12,"Specialists"
"OTU9782",1,1.442,1,2,"NS"
"OTU10200",3,1.744,1,3,"NS"
"OTU1497",2,1.47,1,2,"NS"
"OTU7362",1,1.97,1,3,"NS"
"OTU2911",4,4.612,3,7,"NS"
"OTU2508",8,7.472,4,11,"NS"
"OTU5081",1,3.896,2,6,"Specialists"
"OTU4280",1,1.712,1,3,"NS"
"OTU1756",1,19.462,14,25,"Specialists"
"OTU1884",2,16.548,11,21.525,"Specialists"
"OTU3326",2,5.972,3,9,"Specialists"
"OTU12837",3,3.312,2,5.52499999999998,"NS"
"OTU10419",1,1.928,1,3,"NS"
"OTU4638",1,1.398,1,2,"NS"
"OTU3331",5,6.178,3,9,"NS"
"OTU3062",4,5.588,3,9,"NS"
"OTU5195",2,2.488,1,4,"NS"
"OTU10101",1,1.408,1,2,"NS"
"OTU2929",1,12.252,8,17,"Specialists"
"OTU6535",1,4.066,2,7,"Specialists"
"OTU1583",1,1.734,1,3,"NS"
"OTU9702",1,2.03,1,3,"NS"
"OTU12831",1,1.932,1,3,"NS"
"OTU395",2,2.708,1,5,"NS"
"OTU7285",2,1.92,1,3,"NS"
"OTU7116",1,2.724,1,5,"NS"
"OTU1364",1,2.576,1,4,"NS"
"OTU8772",1,1.694,1,3,"NS"
"OTU10180",1,1.46,1,2,"NS"
"OTU2421",1,1.406,1,2,"NS"
"OTU12018",2,1.784,1,3,"NS"
"OTU5645",1,2.824,1,5,"NS"
"OTU2063",1,19.75,15,25,"Specialists"
"OTU9028",1,1.752,1,3,"NS"
"OTU4579",1,5.022,3,8,"Specialists"
"OTU3724",3,5.996,3,9,"NS"
"OTU11698",3,3.592,1.475,6,"NS"
"OTU9037",1,1.752,1,3,"NS"
"OTU12366",1,1.402,1,2,"NS"
"OTU7263",3,2.274,1,4,"NS"
"OTU5317",4,5.79,3,9,"NS"
"OTU11287",1,1.426,1,2,"NS"
"OTU6321",1,1.744,1,3,"NS"
"OTU12041",2,1.448,1,2,"NS"
"OTU7752",2,2.142,1,4,"NS"
"OTU8050",1,1.69,1,3,"NS"
"OTU2957",1,1.426,1,2,"NS"
"OTU5931",4,2.526,1,4.52499999999998,"NS"
"OTU9138",2,1.702,1,3,"NS"
"OTU7907",1,2.914,1,5,"NS"
"OTU10354",2,1.41,1,2,"NS"
"OTU4411",7,3.536,2,6,"Generalists"
"OTU11358",1,1.732,1,3,"NS"
"OTU6732",3,2.334,1,4,"NS"
"OTU12337",1,1.43,1,2,"NS"
"OTU2977",1,12.894,9,17,"Specialists"
"OTU12071",1,1.726,1,3,"NS"
"OTU3541",1,1.726,1,3,"NS"
"OTU2404",1,13.454,9.475,18,"Specialists"
"OTU2598",1,2.988,1,5,"NS"
"OTU10850",1,1.694,1,3,"NS"
"OTU9248",1,5.784,3,9,"Specialists"
"OTU7931",1,1.424,1,2,"NS"
"OTU9178",3,2.87,1,5,"NS"
"OTU9727",1,1.46,1,2,"NS"
"OTU11363",1,1.416,1,2,"NS"
"OTU11362",1,1.426,1,2,"NS"
"OTU9560",3,2.302,1,4,"NS"
"OTU12029",2,1.424,1,2,"NS"
"OTU6197",4,2.712,1,4,"NS"
"OTU2789",2,8.694,5,13,"Specialists"
"OTU4074",1,1.94,1,3,"NS"
"OTU6384",1,3.278,2,5,"Specialists"
"OTU11758",1,2.882,1,5,"NS"
"OTU8283",2,1.94,1,3,"NS"
"OTU7971",1,2.832,1,5,"NS"
"OTU964",2,2.626,1,4,"NS"
"OTU10215",1,1.402,1,2,"NS"
"OTU4241",4,4.708,3,7,"NS"
"OTU4895",5,6.282,3,10,"NS"
"OTU4225",3,6.122,3,9,"NS"
"OTU2651",3,10.522,6.475,15,"Specialists"
"OTU3732",5,6.002,3,9,"NS"
"OTU3671",7,6.686,4,10,"NS"
"OTU6996",3,2.014,1,3,"NS"
"OTU5270",7,4.708,2,8,"NS"
"OTU8296",2,2.752,1,5,"NS"
"OTU12536",2,1.416,1,2,"NS"
"OTU8997",4,2.922,1,5,"NS"
"OTU4146",3,6.024,3,9,"NS"
"OTU9912",4,2.568,1,4,"NS"
"OTU9684",1,1.412,1,2,"NS"
"OTU8393",2,1.396,1,2,"NS"
"OTU8758",6,3.056,1,5,"Generalists"
"OTU3055",8,5.63,3,9,"NS"
"OTU11000",1,2.222,1,4,"NS"
"OTU3965",2,6.56,4,10,"Specialists"
"OTU9036",6,3.08,1,5,"Generalists"
"OTU6435",2,8.056,5,12,"Specialists"
"OTU1825",1,1.446,1,2,"NS"
"OTU11928",1,1.488,1,2,"NS"
"OTU9839",2,2.478,1,4,"NS"
"OTU2173",3,11.498,7,16,"Specialists"
"OTU6269",1,2.556,1,4,"NS"
"OTU7050",1,1.444,1,2,"NS"
"OTU11348",1,1.736,1,3,"NS"
"OTU5536",1,3.96,2,6,"Specialists"
"OTU5346",2,4.292,2,7,"NS"
"OTU5784",1,3.602,2,6,"Specialists"
"OTU8033",1,1.454,1,2,"NS"
"OTU11743",2,1.442,1,2,"NS"
"OTU11275",1,3.112,1,5,"NS"
"OTU6252",1,3.714,2,6,"Specialists"
"OTU361",1,1.416,1,2,"NS"
"OTU10700",1,2.154,1,4,"NS"
"OTU12968",1,1.432,1,2,"NS"
"OTU10437",1,1.434,1,2,"NS"
"OTU5657",1,3.136,2,5,"Specialists"
"OTU8234",1,2.702,1,5,"NS"
"OTU5559",6,4.204,2,7,"NS"
"OTU6952",4,2.9,1,5,"NS"
"OTU3495",1,1.432,1,2,"NS"
"OTU813",1,1.722,1,3,"NS"
"OTU3561",2,4.978,3,8,"Specialists"
"OTU5185",2,3.862,2,6,"NS"
"OTU3617",2,2.158,1,4,"NS"
"OTU9841",2,1.97,1,3,"NS"
"OTU4790",1,4.818,3,8,"Specialists"
"OTU4556",1,3.148,1,5,"NS"
"OTU5933",3,2.442,1,4,"NS"
"OTU5406",2,3.462,2,6,"NS"
"OTU5097",2,4.284,2,7,"NS"
"OTU7071",1,2.132,1,4,"NS"
"OTU4200",2,3.818,2,6,"NS"
"OTU6152",2,3.166,1,5,"NS"
"OTU2981",1,8.132,5,12,"Specialists"
"OTU2443",3,3.466,2,6,"NS"
"OTU10955",1,2.106,1,4,"NS"
"OTU6475",2,3.398,1,6,"NS"
"OTU7875",2,1.686,1,3,"NS"
"OTU10738",1,1.414,1,2,"NS"
"OTU6621",4,2.634,1,4,"NS"
"OTU12521",1,1.942,1,3,"NS"
"OTU5010",1,4.222,2,7,"Specialists"
"OTU2399",3,10.142,6,14,"Specialists"
"OTU3219",3,10.278,6,14.525,"Specialists"
"OTU4133",1,5.028,3,8,"Specialists"
"OTU7521",1,1.76,1,3,"NS"
"OTU9027",1,3.432,2,6,"Specialists"
"OTU6947",1,2.46,1,4,"NS"
"OTU7519",2,2.672,1,4,"NS"
"OTU4927",2,4.54,2,7,"NS"
"OTU6953",1,3.502,2,6,"Specialists"
"OTU8962",1,1.692,1,3,"NS"
"OTU5527",1,2.11,1,4,"NS"
"OTU6973",1,1.984,1,3,"NS"
"OTU5974",2,4.304,2,7,"NS"
"OTU2124",6,10.332,7,14,"Specialists"
"OTU6349",2,2.748,1,5,"NS"
"OTU5299",4,4.702,2,8,"NS"
"OTU6934",2,1.966,1,3,"NS"
"OTU3865",4,6.566,4,10,"NS"
"OTU7711",3,2.282,1,4,"NS"
"OTU3251",1,1.72,1,3,"NS"
"OTU12974",1,1.414,1,2,"NS"
"OTU12085",2,1.444,1,2,"NS"
"OTU9613",1,1.772,1,3,"NS"
"OTU12105",1,1.462,1,2,"NS"
"OTU6099",3,3.172,1,5,"NS"
"OTU10053",2,2.124,1,3,"NS"
"OTU7299",1,3.236,1,5,"NS"
"OTU1154",3,1.686,1,3,"NS"
"OTU4704",1,3.986,2,7,"Specialists"
"OTU4589",1,3.808,2,6,"Specialists"
"OTU12078",1,2.29,1,4,"NS"
"OTU3679",1,5.48,3,8,"Specialists"
"OTU5329",2,3.074,1,5,"NS"
"OTU9844",1,1.934,1,3,"NS"
"OTU7326",2,3.324,2,5,"NS"
"OTU8618",1,1.404,1,2,"NS"
"OTU7893",1,1.956,1,3,"NS"
"OTU7245",4,3.594,2,6,"NS"
"OTU12201",2,1.924,1,3,"NS"
"OTU6135",2,4.758,3,7,"Specialists"
"OTU2990",1,6.648,4,10,"Specialists"
"OTU4335",1,4.93,2.475,7,"Specialists"
"OTU1662",1,13.37,9,18,"Specialists"
"OTU5601",1,4.314,2,7,"Specialists"
"OTU3938",1,4.934,3,8,"Specialists"
"OTU4830",2,4.652,2,7.52499999999998,"NS"
"OTU12082",1,2.126,1,4,"NS"
"OTU3994",2,4.352,2,7,"NS"
"OTU7692",2,10.816,7,15,"Specialists"
"OTU7490",1,1.924,1,3,"NS"
"OTU7297",1,2.61,1,5,"NS"
"OTU1704",1,1.978,1,3,"NS"
"OTU6747",3,3.02,1,5,"NS"
"OTU5557",1,2.946,1,5,"NS"
"OTU3549",2,1.392,1,2,"NS"
"OTU7304",1,2.49,1,4,"NS"
"OTU5916",3,3.336,2,5,"NS"
"OTU7804",2,2.138,1,4,"NS"
"OTU7391",2,2.088,1,3,"NS"
"OTU7917",1,1.998,1,3,"NS"
"OTU4736",3,4.58,2,7,"NS"
"OTU357",4,2.556,1,4,"NS"
"OTU8340",2,2.304,1,4,"NS"
"OTU3529",2,6.5,4,10,"Specialists"
"OTU2035",2,13.712,9,18,"Specialists"
"OTU3027",1,11.192,7,16,"Specialists"
"OTU4134",1,5.422,3,9,"Specialists"
"OTU6161",2,4.31,2,7,"NS"
"OTU10829",1,1.426,1,2,"NS"
"OTU5172",1,3.696,2,6,"Specialists"
"OTU6227",3,2.32,1,4,"NS"
"OTU1647",1,1.712,1,3,"NS"
"OTU9249",2,1.698,1,3,"NS"
"OTU7727",1,3.068,1,5,"NS"
"OTU10707",1,1.766,1,3,"NS"
"OTU10892",1,1.398,1,2,"NS"
"OTU9852",2,1.904,1,3,"NS"
"OTU10052",1,1.402,1,2,"NS"
"OTU6402",1,2.72,1,4.52499999999998,"NS"
"OTU11963",1,1.94,1,3,"NS"
"OTU5822",1,3.304,1,5.52499999999998,"NS"
"OTU9400",1,1.938,1,3,"NS"
"OTU8576",1,1.974,1,3,"NS"
"OTU10057",1,1.982,1,3,"NS"
"OTU7497",1,2.004,1,3,"NS"
"OTU11755",2,1.438,1,2,"NS"
"OTU3060",1,10.822,7,15,"Specialists"
"OTU3236",1,9.194,6,13,"Specialists"
"OTU7996",1,2.77,1,5,"NS"
"OTU8531",1,3.006,1,5,"NS"
"OTU7654",1,3.406,2,5,"Specialists"
"OTU10606",2,1.44,1,2,"NS"
"OTU9349",1,1.98,1,3,"NS"
"OTU3081",1,1.424,1,2,"NS"
"OTU10683",1,2.414,1,4,"NS"
"OTU8307",1,1.41,1,2,"NS"
"OTU11056",1,2.174,1,4,"NS"
"OTU10092",1,1.702,1,3,"NS"
"OTU1479",1,1.414,1,2,"NS"
"OTU12119",1,1.7,1,3,"NS"
"OTU8537",1,3.178,1.475,5,"Specialists"
"OTU3166",1,9.21,6,14,"Specialists"
"OTU5823",1,3.714,2,6,"Specialists"
"OTU7015",1,2.32,1,4,"NS"
"OTU9893",1,1.78,1,3,"NS"
"OTU12197",1,1.448,1,2,"NS"
"OTU8646",1,1.776,1,3,"NS"
"OTU5877",1,1.754,1,3,"NS"
"OTU8556",1,2.282,1,4,"NS"
"OTU2473",1,13.702,10,18,"Specialists"
"OTU8570",1,1.972,1,3,"NS"
"OTU7187",1,3.07,1,5,"NS"
"OTU9301",1,2.152,1,4,"NS"
"OTU3611",1,1.734,1,3,"NS"
"OTU10689",1,1.476,1,2,"NS"
"OTU7757",2,1.918,1,3,"NS"
"OTU5114",4,14.684,10,19,"Specialists"
"OTU4046",5,2.84,1,5,"NS"
"OTU7200",1,2.35,1,4,"NS"
"OTU5707",5,3.336,1.475,5,"NS"
"OTU5887",2,2.794,1,5,"NS"
"OTU7188",2,2.614,1,5,"NS"
"OTU10029",1,2.476,1,4,"NS"
"OTU8164",2,1.444,1,2,"NS"
"OTU13050",1,1.726,1,3,"NS"
"OTU1605",1,1.724,1,3,"NS"
"OTU5371",4,4.262,2,7,"NS"
"OTU5432",4,3.128,1,5,"NS"
"OTU6713",3,2.312,1,4,"NS"
"OTU5621",2,3.158,2,5,"NS"
"OTU5461",1,1.432,1,2,"NS"
"OTU10754",2,2.27,1,4,"NS"
"OTU8546",2,1.724,1,3,"NS"
"OTU3981",1,7.382,4,11,"Specialists"
"OTU4705",1,1.72,1,3,"NS"
"OTU3772",2,4.086,2,7,"NS"
"OTU5163",4,2.462,1,4,"NS"
"OTU7172",3,2.414,1,4,"NS"
"OTU11423",2,1.436,1,2,"NS"
"OTU3647",1,5.516,3,8.52499999999998,"Specialists"
"OTU4122",1,6.512,4,10,"Specialists"
"OTU8615",3,1.744,1,3,"NS"
"OTU3530",2,1.446,1,2,"NS"
"OTU8475",2,1.756,1,3,"NS"
"OTU4423",1,4.076,2,7,"Specialists"
"OTU12460",1,1.434,1,2,"NS"
"OTU1409",1,15.926,10.475,21,"Specialists"
"OTU5162",1,8.464,5,13,"Specialists"
"OTU5804",1,2.744,1,4,"NS"
"OTU4997",1,4.142,2,7,"Specialists"
"OTU6366",4,3.256,1,5,"NS"
"OTU4953",1,4,2,6,"Specialists"
"OTU6218",1,2.412,1,4,"NS"
"OTU7126",1,2.336,1,4,"NS"
"OTU11475",1,1.698,1,3,"NS"
"OTU3311",1,6.686,4,10,"Specialists"
"OTU7420",2,2.424,1,4,"NS"
"OTU1195",1,1.392,1,2,"NS"
"OTU9535",1,1.392,1,2,"NS"
"OTU12723",1,1.744,1,3,"NS"
"OTU6899",1,2.172,1,4,"NS"
"OTU12477",1,1.432,1,2,"NS"
"OTU8237",1,2.164,1,3.52499999999998,"NS"
"OTU1822",2,14.074,10,19,"Specialists"
"OTU8998",1,2.982,1,5,"NS"
"OTU8633",2,2.148,1,4,"NS"
"OTU10708",1,1.468,1,2,"NS"
"OTU12829",1,1.452,1,2,"NS"
"OTU2540",2,9.268,6,14,"Specialists"
"OTU4145",2,3.614,2,6,"NS"
"OTU4267",1,1.78,1,3,"NS"
"OTU3698",1,4.202,2,6,"Specialists"
"OTU12453",1,1.744,1,3,"NS"
"OTU8483",1,1.416,1,2,"NS"
"OTU3683",2,4.94,3,8,"Specialists"
"OTU4520",2,5.518,3,9,"Specialists"
"OTU9605",1,2.68,1,5,"NS"
"OTU3787",1,5.908,3,9,"Specialists"
"OTU6945",1,1.46,1,2,"NS"
"OTU12820",1,1.456,1,2,"NS"
"OTU9222",1,1.434,1,2,"NS"
"OTU11987",1,1.426,1,2,"NS"
